n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
32,5,4,tanh,8,3,4,tanh,0.5,-0.1710782,1.33881,0.40154891,0.976045269,0.697424173,0.779603064,0.754282951,0.743770063,0.042086021,0.797705469,0.871999979,0.832499981,0.835500002,0.846666654,0.021990522,0.818484666
32,5,4,tanh,8,5,2,relu,0.25,-0.48317015,-0.533522,0.245855047,0.22539304,0.115408465,0.11647325,0.110915676,0.114265797,0.002949733,0.118046032,0.963249981,0.964999974,0.966250002,0.964833319,0.001506938,0.9629021
32,5,4,tanh,8,5,2,relu,0.5,-0.6584188,-0.009431334,0.17472755,0.495647365,0.138901964,0.144466341,0.131766498,0.138378268,0.006366097,0.14653675,0.963,0.960500002,0.964999974,0.962833325,0.002254611,0.959943925
32,5,4,tanh,8,5,2,tanh,0.25,0.41708374,0.60530293,0.71712604,0.805637548,0.12653546,0.104024187,0.118280701,0.116280116,0.0113882,0.130874682,0.963,0.969250023,0.965749979,0.966000001,0.003132504,0.961985536
32,5,4,tanh,8,5,2,tanh,0.5,-0.12695268,0.6740787,0.425610061,0.831658885,0.138734803,0.124389417,0.134153455,0.132425892,0.007327065,0.141815903,0.962249994,0.963750005,0.960749984,0.962249994,0.001500011,0.960327654
32,5,4,tanh,8,5,4,relu,0.25,-0.7941802,-0.87565416,0.129306788,0.106045796,0.298752367,0.320623487,0.39497757,0.338117808,0.050441658,0.402761394,0.934249997,0.927999973,0.921000004,0.927749991,0.006628533,0.919255185
32,5,4,tanh,8,5,4,relu,0.5,-1.1200274,-0.07066521,0.053758453,0.461166464,0.581188321,0.671139598,0.535542071,0.595956663,0.068994567,0.684376759,0.909500003,0.920000017,0.915499985,0.915000002,0.005267833,0.908249002
32,5,4,tanh,8,5,4,tanh,0.25,0.693731,1.0114504,0.832709033,0.927221442,0.450766921,0.332493663,0.31198445,0.365081678,0.074910798,0.461083728,0.905749977,0.9375,0.942749977,0.928666651,0.020019267,0.903010929
32,5,4,tanh,8,5,4,tanh,0.5,-0.14048639,1.1305878,0.418197394,0.949239818,0.399081469,0.597579181,0.441003144,0.479221265,0.104622196,0.613300004,0.936249971,0.891250014,0.916499972,0.914666652,0.022555927,0.885760069
32,7,2,relu,8,3,2,relu,0.25,0.005493406,-0.60026073,0.499107881,0.197799648,0.090155274,0.08528164,0.100425027,0.09195398,0.007730268,0.101860718,0.971000016,0.970499992,0.96724999,0.969583333,0.002036141,0.966973912
